timestamp,track_id,name,distance
1754995816.6048336,152,person_14,1.1624
1754995816.9863408,155,person_21,0.9478
1754995817.1110082,152,person_13,1.1397
1754995817.4853613,155,person_21,1.0265
1754995817.6157322,152,person_14,1.1267
1754995817.9869802,155,person_21,0.9973
1754995818.1254873,152,person_14,1.0000
1754995821.9384625,157,person_2,1.0842
1754995822.011062,158,person_22,1.1193
1754995822.3355823,156,person_38,0.3553
1754995822.3939316,157,person_2,1.0448
1754995822.4750643,158,person_4,1.0023
1754995822.8080113,156,person_38,1.0309
1754995822.8796282,157,person_2,1.0572
1754995822.9429514,158,person_4,0.9967
1754995823.2752888,156,person_4,1.1202
1754995823.3464973,157,person_2,1.0602
1754995823.4165726,158,person_4,0.9883
1754995823.7342741,156,person_4,0.9954
1754995823.8078477,157,person_2,1.1960
1754995823.8784468,158,person_4,1.0016
1754995824.1987762,156,person_4,1.0332
1754995824.268088,158,person_21,1.1762
1754995824.594044,156,person_4,0.9430
1754995824.6514852,158,person_21,1.0423
1754995824.997991,158,person_21,1.1113
1754995825.3228915,158,person_21,1.1404
1754995825.664452,158,person_21,1.1770
1754995825.9992545,158,person_4,1.1591
1754995826.330415,158,person_21,1.1700
1754995826.6620865,158,person_4,1.1246
1754995827.0006635,158,person_0,1.1171
1754995827.3154483,158,person_0,1.1732
1754995827.6516147,158,person_13,1.1781
1754995827.9998236,158,person_29,1.1107
1754995828.378208,158,person_14,1.1723
1754995828.7236772,158,person_29,1.0957
1754995829.1188264,158,person_12,1.1636
1754995829.4813774,158,person_13,1.1779
1754995829.8296218,158,person_0,1.1202
1754995830.178175,158,person_0,1.1339
1754995830.574801,159,person_20,1.0124
1754995830.9600189,159,person_20,0.9925
1754995831.3103087,159,person_20,0.9893
1754995831.647086,159,person_20,0.8657
1754995832.0300858,159,person_20,0.8649
1754995832.4244757,159,person_20,0.9676
1754995832.7647948,159,person_20,0.9010
1754995833.1501284,160,person_14,1.0906
1754995833.4853733,160,person_14,0.9678
1754995833.8248308,160,person_29,1.0751
1754995834.159484,160,person_29,1.0459
1754995834.501525,160,person_29,0.9805
1754995834.831444,160,person_29,1.0059
1754995835.1577477,160,person_14,0.9658
1754995835.499653,160,person_14,1.0518
1754995835.835056,160,person_14,1.0311
1754995836.1621447,160,person_14,1.0726
1754995836.4995213,160,person_14,1.0475
1754995836.8369665,160,person_14,1.1165
1754995837.1666498,160,person_0,1.1140
1754995837.5012648,160,person_13,1.1172
1754995837.839535,160,person_29,1.1330
1754995838.1768203,160,person_14,1.0605
1754995838.5092635,160,person_14,1.0826
1754995838.8418748,160,person_14,0.9867
1754995839.1779797,160,person_14,1.0290
1754995839.5106933,160,person_14,1.0942
1754995839.840373,160,person_14,1.0841
1754995840.175884,160,person_14,1.1427
1754995840.5129151,160,person_14,1.1298
1754995840.8951313,161,person_38,1.0565
1754995840.9602842,162,person_14,1.0795
1754995841.2961435,161,person_38,1.1547
1754995841.3702471,162,person_14,1.0488
1754995841.697762,161,person_38,1.1618
1754995841.7762344,162,person_14,0.9990
1754995842.1039593,161,person_4,1.1979
1754995842.1775904,162,person_14,1.0044
1754995842.3155315,163,person_12,1.1864
1754995842.5833585,161,person_38,1.0798
1754995842.6590106,162,person_14,0.9137
1754995842.7875671,163,person_12,1.1902
1754995843.0743823,161,person_38,1.1701
1754995843.1456044,162,person_14,0.9390
1754995843.2719276,163,person_13,1.1825
1754995843.560654,161,person_4,1.1519
1754995843.6333628,162,person_14,1.0483
1754995843.7706735,163,person_18,1.1940
1754995844.0466452,161,person_4,1.1992
1754995844.1195424,162,person_25,1.1389
1754995844.2397387,163,person_22,1.1662
1754995844.5312502,161,person_38,1.1665
1754995844.6044998,162,person_2,1.1618
1754995844.7387602,163,person_13,1.1990
1754995845.009308,161,person_38,1.1862
1754995845.0901673,162,person_21,1.1072
1754995845.5022504,161,person_38,1.1885
1754995845.5752695,162,person_21,1.1387
1754995846.0794044,164,person_13,1.1823
1754995846.1452854,165,person_9,1.0566
1754995846.4842906,164,person_13,1.1704
1754995846.5542316,165,person_9,1.0522
1754995846.8908236,164,person_13,1.1921
1754995846.9584775,165,person_9,1.1110
1754995847.28389,164,person_12,1.1757
1754995847.351294,165,person_20,1.1181
1754995847.6932983,164,person_25,1.1667
1754995847.7611375,165,person_20,1.1368
1754995848.1036253,164,person_25,1.1247
1754995848.1788561,165,person_20,1.1401
1754995848.5054567,164,person_21,1.1089
1754995848.5782642,165,person_20,1.1488
1754995848.9063196,164,person_21,1.1141
1754995848.971493,165,person_20,1.1037
1754995849.3137732,164,person_21,1.0575
1754995849.3812783,165,person_20,1.1097
1754995849.7152362,164,person_21,1.0555
1754995849.7751286,165,person_9,1.1104
1754995850.104473,164,person_21,1.0135
1754995850.1732056,165,person_9,1.1013
1754995850.5000126,164,person_21,1.0502
1754995850.5709474,165,person_9,1.0516
1754995850.9004173,164,person_21,1.0839
1754995850.9685445,165,person_9,1.0881
1754995851.2976758,164,person_4,0.9920
1754995851.3712816,165,person_9,1.0753
1754995851.7034574,164,person_4,0.9907
1754995851.7723684,165,person_9,1.0972
1754995852.1559527,166,person_38,1.0329
1754995852.4946098,166,person_38,1.0398
1754995852.8192344,166,person_38,0.9328
1754995853.1580296,166,person_38,0.9603
1754995853.5957136,167,person_38,0.9168
1754995853.66406,168,person_14,1.1018
1754995853.990279,167,person_38,1.0292
1754995854.0757134,168,person_14,1.1735
1754995854.414987,167,person_38,1.0492
1754995854.4745078,168,person_14,0.9952
1754995854.8173683,167,person_38,1.0013
1754995854.8869746,168,person_14,0.9758
1754995855.215889,167,person_38,0.9349
1754995855.283966,168,person_14,0.9298
1754995855.6134965,167,person_38,1.1162
1754995855.6882975,168,person_14,0.9353
1754995856.027063,167,person_38,1.0819
1754995856.0974567,168,person_14,0.9836
1754995856.4327693,167,person_38,1.0149
1754995856.4976494,168,person_14,1.0625
1754995856.8340418,167,person_38,1.0238
1754995856.9097037,168,person_14,1.0255
1754995857.248627,167,person_38,0.9633
1754995857.3178477,168,person_14,1.1375
1754995857.6428761,167,person_38,0.9659
1754995857.7154562,168,person_29,1.1817
1754995858.0615923,167,person_38,1.0262
1754995858.1300437,168,person_29,1.1503
1754995858.4563181,167,person_38,1.0666
1754995858.5259562,168,person_29,1.1802
1754995858.869063,167,person_38,1.0871
1754995858.9388025,168,person_29,1.1190
1754995859.2652998,167,person_38,1.1223
1754995859.3407805,168,person_29,1.1645
1754995862.8888,169,person_21,1.1738
1754995863.2066221,169,person_21,1.1775
1754995863.5440238,169,person_13,1.1235
1754995865.2196317,169,person_25,1.1911
1754995867.6912484,170,person_39,0.6645
1754995868.0286818,170,person_39,0.7820
1754995868.357371,170,person_39,0.8415
1754995868.6948736,171,person_13,1.1278
1754995869.034187,171,person_13,1.1382
1754995869.3674457,171,person_13,1.1871
1754995869.7017875,171,person_13,1.1743
1754995870.0406303,171,person_13,1.1571
1754995870.3707013,171,person_13,1.1542
1754995870.7027597,171,person_13,1.1333
1754995872.8792663,172,person_38,0.9048
1754995872.9546723,173,person_39,1.1722
1754995873.024585,174,person_13,1.0928
1754995873.345979,172,person_38,0.8615
1754995873.4072013,173,person_39,1.0669
1754995873.4905689,174,person_13,1.0826
1754995873.8103821,172,person_38,0.8565
1754995873.875854,173,person_2,1.1211
1754995873.9388354,174,person_13,1.0905
1754995874.2784047,172,person_38,0.9162
1754995874.344176,173,person_21,1.1685
1754995874.4168525,174,person_13,1.0755
1754995874.8887036,174,person_13,1.1169
1754995875.2173169,172,person_4,0.9148
1754995875.2858367,173,person_21,1.1632
1754995875.3576493,174,person_14,1.0951
1754995875.692051,173,person_21,1.0525
1754995875.7486527,174,person_29,1.0529
1754995876.104783,173,person_21,1.0970
1754995876.1749697,174,person_29,0.9987
1754995876.4630067,175,person_25,1.1875
1754995876.7885888,175,person_29,1.1010
1754995877.1262867,175,person_14,1.1567
1754995877.3629334,176,person_4,1.1315
1754995877.548903,175,person_14,1.1245
1754995877.7797112,176,person_4,1.0210
1754995877.9578078,175,person_14,1.0823
1754995878.1951292,176,person_4,0.9654
1754995878.3635643,175,person_14,0.9750
1754995878.6007578,176,person_4,1.0694
1754995878.786026,175,person_14,1.0299
1754995879.016241,176,person_4,0.9755
1754995879.1954272,175,person_14,1.1809
1754995879.5310874,175,person_14,1.1904
1754995880.4021358,175,person_14,1.1644
1754995880.739481,175,person_14,0.9806
1754995881.0694807,175,person_14,1.1073
1754995881.4077368,175,person_14,1.0678
1754995881.7432876,175,person_14,1.0214
1754995882.3660467,178,person_4,0.9767
1754995882.594151,175,person_9,0.9862
1754995882.7317185,177,person_40,0.8488
1754995882.858715,178,person_4,1.0130
1754995883.0764956,175,person_9,0.9671
1754995883.2140503,177,person_40,0.8919
1754995883.34353,178,person_4,0.9987
1754995883.5604947,175,person_9,1.0450
1754995883.699112,177,person_40,0.8886
1754995883.8274674,178,person_4,1.0019
1754995884.0633454,175,person_9,1.0770
1754995884.2034416,177,person_40,0.9072
1754995884.4880064,179,person_14,1.0165
1754995884.8192205,179,person_14,1.0007
1754995885.1548986,179,person_14,1.0128
1754995885.4876933,179,person_14,0.9861
1754995885.8274121,179,person_14,0.9928
1754995886.1606061,179,person_14,1.0142
1754995886.4911737,179,person_14,0.9920
1754995886.929679,180,person_9,1.0048
1754995887.0006964,181,person_21,0.9810
1754995887.4080877,180,person_9,1.0166
1754995887.4732337,181,person_4,1.0702
1754995887.5378246,182,person_41,0.7900
1754995887.8644834,180,person_9,1.0706
1754995887.9240997,181,person_4,1.0649
1754995888.0073738,182,person_41,0.9274
1754995888.33221,180,person_9,1.1337
1754995888.4006166,181,person_4,1.0964
1754995888.471447,182,person_41,0.8683
1754995888.785013,180,person_9,1.1456
1754995888.8569183,181,person_4,1.1184
1754995888.9292002,182,person_41,0.8200
1754995889.2506883,180,person_9,1.0490
1754995889.3130991,181,person_21,1.0387
1754995889.3963792,182,person_41,0.9298
1754995889.715772,180,person_9,1.1167
1754995889.7873185,181,person_21,0.9970
1754995889.8608093,182,person_41,0.9936
1754995890.3408911,183,person_29,1.0561
1754995890.6695457,183,person_29,1.1588
1754995891.0189295,183,person_14,1.1304
1754995891.3597627,183,person_14,1.1185
1754995891.6938539,183,person_29,1.0228
1754995892.0262558,183,person_29,1.1723
1754995892.3631654,183,person_29,1.1325
1754995892.699264,183,person_29,1.0496
1754995893.015489,183,person_29,1.0855
1754995893.346903,183,person_29,1.1714
1754995893.6830978,183,person_0,1.1585
1754995894.349765,183,person_4,1.1859
1754995894.639489,184,person_20,1.0380
1754995894.974695,184,person_20,1.0794
1754995895.2985537,184,person_9,1.1358
1754995895.6239116,184,person_9,1.0863
1754995895.9585125,184,person_9,1.0208
1754995896.0902908,183,person_14,0.9599
1754995896.4252355,183,person_14,1.0870
1754995896.7650163,183,person_14,1.0956
1754995897.1061857,183,person_0,1.1351
1754995897.442451,183,person_0,1.1363
1754995897.7866066,183,person_0,1.1226
1754995898.1212652,183,person_29,1.1491
1754995898.4462433,183,person_0,1.1518
1754995898.7819676,183,person_0,1.1707
1754995902.2312202,185,person_9,1.0666
1754995902.5677729,185,person_9,1.0867
1754995902.6362457,186,person_8,1.1437
1754995902.9620686,185,person_20,1.0903
1754995903.0392878,186,person_4,1.0970
1754995903.368683,185,person_20,1.0959
1754995903.4386969,186,person_4,1.1329
1754995903.7683463,185,person_20,1.0778
1754995903.8302326,186,person_4,1.0634
1754995904.1764054,185,person_20,1.0040
1754995904.2459083,186,person_4,1.0845
1754995904.5765986,185,person_20,0.9669
1754995904.9933097,185,person_20,1.0848
1754995905.326012,185,person_20,1.0838
1754995905.6645846,185,person_20,1.0853
1754995906.0883245,185,person_20,1.0651
1754995906.3620036,187,person_42,0.9325
1754995906.4942172,185,person_20,1.0609
1754995906.7802002,187,person_42,0.8805
1754995906.915363,185,person_20,1.0490
1754995907.193769,187,person_4,1.0014
1754995907.343419,185,person_20,1.0014
1754995907.6845233,185,person_20,0.9886
1754995908.0131934,185,person_20,1.1503
1754995908.3528256,185,person_25,1.1260
1754995908.684593,185,person_4,1.1730
1754995909.0170562,185,person_0,1.1408
1754995909.4042256,189,person_29,1.0833
1754995909.7527018,189,person_29,1.0715
1754995910.0876734,189,person_29,1.0519
1754995910.4238446,189,person_29,1.0673
1754995910.7623904,189,person_29,1.0604
1754995911.093811,189,person_29,1.0638
1754995911.4309115,189,person_25,1.0092
1754995911.7625525,189,person_0,1.1417
1754995912.1002474,189,person_25,1.1414
1754995912.4333265,189,person_25,1.0664
1754995912.7631693,189,person_25,1.1011
1754995913.0998871,189,person_0,1.0750
1754995913.4551136,189,person_25,1.1365
1754995913.788015,189,person_14,0.8851
1754995914.121673,189,person_14,0.9322
1754995914.4526353,189,person_14,1.1434
1754995914.789765,189,person_29,1.1089
1754995915.1275144,189,person_29,1.1406
1754995915.4604964,189,person_29,1.1218
1754995915.797573,189,person_29,1.1347
1754995916.2811577,191,person_20,1.1592
1754995916.6917288,192,person_41,1.0672
1754995917.0160038,191,person_9,1.1441
1754995917.0771012,192,person_4,1.0670
1754995917.417644,191,person_20,1.1741
1754995917.4866083,192,person_4,1.0551
1754995917.8180275,191,person_20,1.1772
1754995917.8868744,192,person_4,0.9169
1754995918.224725,191,person_9,1.1750
1754995918.296887,192,person_4,0.8613
1754995918.6170537,193,person_17,1.1835
1754995918.6911874,194,person_13,1.1658
1754995919.0232792,193,person_17,1.1500
1754995919.083942,194,person_13,1.1877
1754995919.4231577,193,person_42,1.1840
1754995919.4937434,194,person_4,1.1366
1754995919.8252559,193,person_42,1.1997
1754995919.8980951,194,person_13,1.1771
1754995920.2378154,193,person_17,1.1775
1754995920.6304576,193,person_42,1.1974
1754995921.1263142,195,person_20,1.0570
1754995921.4721437,195,person_20,1.0973
1754995921.7999055,195,person_20,1.1105
1754995922.1357539,195,person_20,1.0534
1754995922.4661317,195,person_20,1.0193
1754995922.815506,195,person_20,1.0031
1754995923.1538734,195,person_20,1.0441
1754995923.48799,195,person_20,1.0257
1754995923.8230882,195,person_20,1.0372
1754995924.1089842,196,person_29,1.1360
1754995924.4370704,196,person_29,1.1620
1754995924.777512,196,person_29,1.1547
1754995925.110285,196,person_29,1.1283
1754995925.4659762,196,person_29,1.1318
1754995925.7963321,196,person_29,1.1285
1754995926.1312752,196,person_29,1.1388
1754995926.461087,196,person_29,1.1309
1754995926.8036547,196,person_29,1.1610
1754995927.1308076,196,person_29,1.1461
1754995927.5673282,197,person_20,1.1130
1754995927.9065483,197,person_9,1.0599
1754995928.2471156,197,person_9,1.1074
1754995928.5762436,197,person_9,1.0953
1754995928.9103,197,person_9,1.0683
1754995929.2440157,197,person_9,1.1232
1754995929.5978138,197,person_9,1.1484
1754995929.931517,197,person_9,1.0794
1754995930.2578995,197,person_9,1.0456
1754995930.5979083,197,person_9,1.0506
1754995930.9316719,197,person_9,1.0026
1754995931.2714767,197,person_9,1.0166
1754995931.6013627,197,person_9,1.0133
1754995931.9462974,197,person_9,1.0150
1754995932.2821102,197,person_9,1.0307
1754995932.4724288,199,person_4,1.0831
1754995932.6999063,197,person_9,1.0386
1754995932.8943148,199,person_4,1.1131
1754995933.120737,197,person_9,1.1882
1754995933.3098817,199,person_4,1.0030
1754995933.5437045,197,person_24,1.1789
1754995933.7207396,199,person_4,1.0941
1754995934.0089333,200,person_29,1.1028
1754995934.3393822,200,person_29,1.0957
1754995934.6737714,200,person_29,1.0794
1754995935.0102923,200,person_29,1.1049
1754995935.3604531,200,person_29,1.1235
1754995935.6985362,200,person_13,1.1143
1754995936.0332599,200,person_13,1.1221
1754995936.36792,200,person_14,1.1122
1754995936.697227,200,person_14,1.0597
1754995937.037931,200,person_14,1.0937
1754995937.3892603,200,person_14,1.0962
1754995937.7233644,200,person_14,1.0601
1754995938.054244,200,person_14,0.9093
1754995938.3876538,200,person_14,0.9496
1754995938.7041872,200,person_14,0.9792
1754995939.0445974,200,person_14,1.0347
1754995939.3830981,200,person_14,1.0512
1754995939.7120464,200,person_14,1.0627
1754995940.0465896,200,person_14,1.0555
1754995940.712487,201,person_43,0.7196
1754995941.0549524,201,person_43,0.6817
1754995941.385701,201,person_43,0.9725
1754995941.7147884,201,person_43,1.0458
1754995942.0495026,201,person_43,1.0934
1754995942.388689,201,person_43,1.1053
1754995942.7230213,201,person_43,1.1478
1754995943.05282,201,person_43,1.1230
1754995943.445985,202,person_14,1.1322
1754995943.7780962,202,person_14,1.0442
1754995944.1073482,202,person_14,1.0494
1754995944.4414008,202,person_14,1.0488
1754995944.7752936,202,person_14,1.0766
1754995945.1126878,202,person_14,1.0902
1754995945.4487112,202,person_14,1.1496
1754995945.7790215,202,person_14,1.0934
1754995946.1186652,202,person_14,1.1011
1754995946.4487529,202,person_14,1.0634
1754995946.7850258,202,person_14,1.1058
1754995947.120916,202,person_14,1.0416
1754995947.4523447,202,person_14,1.0275
1754995947.790234,202,person_14,1.0441
1754995948.127007,202,person_14,1.1009
1754995948.4585009,202,person_14,1.0599
1754995949.1250498,202,person_14,1.1608
1754995949.462807,202,person_14,1.1205
1754995949.8018415,202,person_14,1.1161
1754995950.1288307,202,person_14,1.1391
1754995950.4625304,202,person_14,1.1558
1754995950.805568,202,person_14,1.1817
1754995951.1355202,202,person_14,1.1122
1754995951.4720294,202,person_14,1.0418
1754995951.805747,202,person_14,1.0018
1754995952.1336956,202,person_14,1.0342
1754995952.4658155,202,person_14,1.0386
1754995952.7898126,202,person_14,1.1160
1754995953.1259377,202,person_14,1.0900
1754995953.5174265,203,person_9,1.1116
1754995953.8440773,203,person_9,1.1122
1754995954.1886854,203,person_9,1.1230
1754995954.5121412,203,person_9,1.1092
1754995954.8469796,203,person_9,1.0940
1754995955.1834385,203,person_20,1.0942
1754995955.513921,203,person_20,1.0983
1754995955.8541613,203,person_9,1.0506
1754995956.1826007,203,person_9,1.0442
1754995956.6240773,204,person_41,1.1669
1754995956.6973708,205,person_13,1.0727
1754995957.10457,204,person_34,1.1056
1754995957.1714094,205,person_13,1.1352
1754995957.2422752,206,person_44,0.5530
1754995957.5748,204,person_34,1.0817
1754995957.6418862,205,person_13,1.1812
1754995957.71396,206,person_44,0.8627
1754995958.0385404,204,person_25,1.0979
1754995958.1159198,205,person_13,1.1415
1754995958.1877882,206,person_44,0.8856
1754995958.5115569,204,person_34,1.0835
1754995958.5796938,205,person_13,1.1416
1754995958.6519606,206,person_44,0.8705
1754995958.975553,204,person_34,1.0638
1754995959.0466738,205,person_41,1.1115
1754995959.1171792,206,person_44,0.8543
1754995959.4445076,204,person_41,1.1144
1754995959.515208,205,person_13,1.1456
1754995959.5873823,206,person_44,1.0142
1754995959.9123518,204,person_41,1.0400
1754995959.9860609,205,person_13,1.1299
1754995960.055919,206,person_44,0.9882
1754995960.3864763,204,person_41,1.0138
1754995960.4578292,205,person_13,1.1613
1754995960.529086,206,person_44,1.0923
1754995960.8547602,204,person_41,1.0555
1754995960.9294896,205,person_4,1.0897
1754995960.9970894,206,person_44,1.1397
1754995961.4844737,207,person_20,1.0874
1754995961.8188694,207,person_20,1.1264
1754995962.1531315,207,person_44,1.1437
1754995962.4882321,207,person_44,1.1130
1754995962.833425,207,person_9,1.0877
1754995963.1602664,207,person_9,1.0566
1754995963.5474632,208,person_29,1.0827
1754995963.8795257,208,person_29,1.1318
1754995964.2158136,208,person_14,1.0473
1754995964.5476096,208,person_14,0.9367
1754995964.8869302,208,person_14,0.8932
1754995965.218086,208,person_14,0.9251
1754995965.5736532,208,person_14,0.9496
1754995965.9028034,208,person_14,0.9478
1754995966.2378151,208,person_14,0.9383
1754995966.5207415,209,person_20,1.0747
1754995966.8560636,209,person_20,1.0746
1754995967.1873858,209,person_44,1.0758
1754995967.5247145,209,person_44,1.1111
1754995967.8575177,209,person_44,1.0784
1754995968.1244516,208,person_14,0.9975
1754995968.4614623,208,person_14,0.9547
1754995968.798303,208,person_14,0.9430
1754995969.1307402,208,person_14,0.9703
1754995969.4645,208,person_14,0.9943
1754995969.8136127,208,person_14,1.0281
1754995970.1751707,208,person_14,1.0310
1754995970.553439,208,person_14,1.0122
1754995970.9344132,208,person_14,1.0102
1754995971.2732565,208,person_14,1.0244
1754995971.636514,208,person_14,0.9827
1754995972.5351183,210,person_45,0.1201
1754995972.8917272,210,person_45,0.1539
1754995973.25616,210,person_45,0.1935
1754995973.6378782,210,person_45,0.2676
1754995974.0418797,210,person_45,0.3615
1754995974.4192095,210,person_45,0.9745
1754995974.7639918,210,person_45,1.0172
1754995975.1184773,210,person_45,0.8924
1754995975.466546,210,person_45,0.7849
1754995975.8516908,211,person_14,0.9828
1754995976.2028558,211,person_14,0.9560
1754995976.5896845,211,person_14,0.9399
1754995976.9542484,211,person_14,0.9289
1754995977.3070686,211,person_14,0.9359
1754995977.7060459,211,person_14,0.8987
1754995978.1531115,212,person_45,0.7911
1754995978.5103812,212,person_45,0.7472
1754995978.8794482,212,person_25,1.1709
1754995979.2473333,212,person_25,1.0644
1754995979.6147826,212,person_25,1.0721
1754995979.8400264,211,person_38,1.0474
1754995980.1975913,211,person_38,1.0836
1754995980.5627859,211,person_38,1.1836
1754995980.9201102,211,person_38,1.0944
1754995981.2954328,211,person_38,1.0930
1754995981.655094,211,person_4,1.1669
1754995982.0117223,211,person_29,1.1235
1754995982.361203,211,person_14,1.0016
1754995982.718803,211,person_14,0.9404
1754995983.0648386,211,person_14,0.9149
1754995983.4677062,213,person_20,0.9455
1754995983.8350236,213,person_20,0.9645
1754995984.1909094,213,person_20,0.9751
1754995984.6156077,213,person_20,1.0396
1754995985.0978887,214,person_38,1.0049
1754995985.612929,214,person_38,1.0080
1754995985.6856298,215,person_46,0.3130
1754995986.0924723,214,person_38,1.0070
1754995986.1617181,215,person_46,0.2926
1754995986.5378776,214,person_38,1.0119
1754995986.605254,215,person_46,0.3645
1754995987.0079389,214,person_38,1.0303
1754995987.076601,215,person_46,0.4172
1754995987.5424433,216,person_9,1.1239
1754995987.926827,216,person_9,1.0920
1754995988.0647097,217,person_4,1.0063
1754995988.3733406,216,person_9,1.0643
1754995988.5048575,217,person_4,1.0396
1754995988.787982,216,person_9,1.0539
1754995988.9179575,218,person_4,1.0949
1754995989.2198331,216,person_9,1.1023
1754995989.3443508,218,person_4,1.0747
1754995989.673478,216,person_9,1.1126
1754995989.8091989,218,person_21,1.0787
1754995990.0844681,219,person_38,0.9856
1754995990.4241207,219,person_38,0.9596
1754995990.786889,219,person_38,0.9996
1754995991.1721468,219,person_38,0.9136
1754995991.5122035,219,person_38,0.9575
1754995991.8428245,219,person_38,0.9726
1754995992.1589983,219,person_38,1.0258
1754995992.4931228,219,person_38,0.9759
1754995992.8336802,219,person_38,1.0034
1754995993.1648946,219,person_38,0.9661
1754995993.5049634,219,person_38,1.0024
1754995993.932869,221,person_14,1.1526
1754995994.254495,220,person_47,0.4526
1754995994.320747,221,person_14,1.1468
1754995994.654981,220,person_47,0.7490
1754995994.7147934,221,person_14,1.1121
1754995995.0586126,220,person_47,0.6928
1754995995.1242485,221,person_14,1.1148
1754995995.458314,220,person_47,0.6627
1754995995.519007,221,person_1,1.1872
1754995995.8629503,220,person_47,0.7956
1754995995.9294868,221,person_41,1.0967
1754995996.258472,220,person_47,0.9277
1754995996.3194468,221,person_41,1.1163
1754995996.6585984,220,person_47,0.8749
1754995996.7227361,221,person_21,1.0246
1754995997.065161,220,person_25,1.0275
1754995997.1242025,221,person_21,0.9464
1754995997.6114626,222,person_44,1.0866
1754995997.9667368,222,person_20,1.0749
1754995998.2974486,222,person_20,1.0686
1754995998.6397405,222,person_20,1.1099
1754995998.9690723,222,person_44,1.1085
1754995999.316922,222,person_44,1.0561
1754995999.6689756,222,person_44,1.0440
1754996000.003686,222,person_44,1.0640
1754996000.3412597,222,person_44,1.0545
1754996000.7116241,222,person_9,1.0398
1754996004.2919924,223,person_44,1.1077
1754996004.3512332,224,person_4,1.0646
1754996004.4127648,225,person_41,1.0019
1754996004.75309,223,person_9,1.0883
1754996004.826799,224,person_4,0.9335
1754996004.8821754,225,person_21,1.0979
1754996005.25472,223,person_9,1.1128
1754996005.3200204,224,person_4,1.0342
1754996005.3836813,225,person_21,1.0681
1754996005.7405627,223,person_9,1.1424
1754996005.804197,224,person_21,1.1729
1754996005.869989,225,person_21,1.0680
1754996006.2246501,223,person_9,1.0164
1754996006.2904906,224,person_4,1.0233
1754996006.3641117,225,person_21,1.0702
1754996006.7177346,223,person_9,1.1211
1754996006.7893622,224,person_4,1.0006
1754996006.859694,225,person_21,1.0650
1754996007.200755,223,person_9,1.0569
1754996007.2641625,225,person_21,1.0331
1754996007.6300445,223,person_9,1.0976
1754996007.7008803,225,person_21,0.9967
1754996008.0380933,223,person_9,1.1090
1754996008.102242,225,person_21,1.0323
1754996008.4326618,223,person_9,1.1681
1754996008.498791,225,person_21,1.0300
1754996008.8446665,225,person_38,1.0718
1754996009.1750686,225,person_38,1.0788
1754996009.5102715,225,person_38,1.1271
1754996009.8589144,225,person_38,1.1096
1754996010.1947246,225,person_38,1.0921
1754996010.5231586,225,person_38,1.0966
1754996010.8713222,225,person_38,1.1330
1754996011.1922588,225,person_38,1.0842
1754996011.4768772,226,person_20,1.0230
1754996011.8315594,226,person_20,1.0194
1754996012.181796,226,person_20,1.0286
1754996012.5194578,226,person_20,1.1249
1754996012.857968,226,person_20,1.0894
1754996013.1828492,226,person_20,1.0407
1754996013.5258744,226,person_20,0.9979
1754996013.8573248,226,person_20,0.9649
1754996014.1937172,226,person_20,0.9555
1754996014.5210216,226,person_20,1.0282
1754996014.8569643,226,person_20,1.0581
1754996015.1899753,226,person_20,1.0238
1754996015.5412166,226,person_20,0.9935
1754996015.8804314,226,person_20,1.0531
1754996016.2101798,226,person_20,1.1247
1754996023.9871366,227,person_4,1.1675
1754996024.062179,228,person_25,1.1571
1754996024.237834,229,person_4,0.9813
1754996024.488854,227,person_2,1.1166
1754996024.5548358,228,person_25,1.1005
1754996024.8889964,229,person_41,1.0868
1754996025.0228999,227,person_2,1.1578
1754996025.0889814,228,person_25,1.1304
1754996025.4342782,227,person_2,1.1808
1754996025.503662,228,person_25,1.0806
1754996025.7978828,229,person_41,1.0721
1754996025.9303653,227,person_4,1.1528
1754996025.9923873,228,person_25,1.1377
1754996026.2835104,229,person_41,1.0677
1754996026.4214196,227,person_4,1.1299
1754996026.4775057,228,person_25,1.1083
1754996026.7634945,229,person_41,1.0123
1754996026.8988788,227,person_4,1.1056
1754996026.9625733,228,person_1,1.1755
1754996027.2535832,229,person_41,1.0380
1754996027.3657658,227,person_4,1.1177
1754996027.432026,228,person_14,1.1497
1754996027.7257986,229,person_4,0.9492
1754996027.8543785,227,person_4,1.0719
1754996027.9163363,228,person_14,1.0749
1754996028.2353237,227,person_4,1.0761
1754996028.310078,228,person_14,1.1665
1754996028.6472495,227,person_4,1.1862
1754996028.7120945,228,person_14,1.1183
1754996029.0439832,227,person_38,1.1197
1754996029.1146214,228,person_14,1.1300
1754996029.4440207,227,person_38,1.1144
1754996029.5047946,228,person_14,1.1164
1754996029.847009,227,person_38,1.1172
1754996029.9104478,228,person_14,1.0903
1754996030.2308428,227,person_38,1.1997
1754996030.296433,228,person_14,1.1886
1754996030.6923869,228,person_14,1.1185
1754996031.1708024,230,person_44,1.1481
1754996031.500608,230,person_44,1.0873
1754996031.8313656,230,person_9,1.0987
1754996032.1659164,230,person_44,1.0990
1754996032.505021,230,person_44,1.1057
1754996032.9428344,231,person_14,1.1087
1754996033.2740119,231,person_14,1.1029
1754996033.6090372,231,person_14,1.1356
1754996033.9442272,231,person_14,1.1642
1754996034.2733343,231,person_14,1.1237
1754996034.6141357,231,person_14,1.1671
1754996034.975642,231,person_14,1.0797
1754996035.3156118,231,person_14,1.1363
1754996035.6444402,231,person_14,1.0763
